id_n,idtax_individual_f,id_table_liste_plots_n,plot_name,sous_plot_name,position_transect,strate_cat,ind_num_sous_plot,herbarium_nbe_char,stem_diameter,issue_stem_diameter,tax_gen,tax_famclass,tax_fam,tax_esp,tax_rank01,tax_nam01,tax_infra_level,tax_infra_level_auth,id_trait_measures_stem_diameter,data_modif_d,data_modif_m,data_modif_y,ddlat,ddlon,team_leader,locality_name,region_name1,province
247995,11580,1109,TRST031,D,in,Ado,6,trst 1035,28.6,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369054,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
247996,351446,1109,TRST031,D,in,Ado,7,trst 1034,39.2,NA,Xylopia,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Xylopia sp.nov. Sao Tome,Xylopia sp.nov. Sao Tome,369055,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
247997,1308,1109,TRST031,D,in,Ado,8,trst 1042,13.5,NA,Pauridiantha,Magnoliopsida,Rubiaceae,floribunda,NA,NA,Pauridiantha floribunda,Pauridiantha floribunda (K.Schum. & K.Krause) Bremek.,369056,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
247998,11580,1109,TRST031,D,in,Ado,9,trst 1035,10.3,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369057,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
247999,1434,1109,TRST031,D,in,Ado,10,trst 1040,5.4,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,369058,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248000,11580,1109,TRST031,D,in,Ado,11,trst 1035,12.4,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369059,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248001,1434,1109,TRST031,D,in,Ado,12,trst 1040,5.1,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,369060,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248002,11580,1109,TRST031,D,in,Ado,13,trst 1035,17.1,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369061,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248003,11580,1109,TRST031,D,in,Ado,14,trst 1035,6.8,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369062,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248004,11580,1109,TRST031,D,in,Ado,15,trst 1035,8.4,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369063,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248005,11580,1109,TRST031,D,in,Ado,16,trst 1035,6.4,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369064,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248006,728,1109,TRST031,D,in,Ado,17,trst 1030,15.5,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,369065,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248007,351446,1109,TRST031,D,in,Ado,18,trst 1034,28.5,NA,Xylopia,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Xylopia sp.nov. Sao Tome,Xylopia sp.nov. Sao Tome,369066,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248008,4171,1109,TRST031,D,in,Ado,19,trst 1032,19,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,369067,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248009,12821,1109,TRST031,D,in,Ado,20,trst 1041,33.5,NA,Bridelia,Magnoliopsida,Phyllanthaceae,NA,NA,NA,NA,NA,369068,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248010,11580,1109,TRST031,D,in,Ado,21,trst 1035,27.2,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369069,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248011,728,1109,TRST031,D,in,Ado,22,trst 1030,13.7,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,369070,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248012,11580,1109,TRST031,D,in,Ado,23,trst 1035,55,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369071,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248013,1434,1109,TRST031,D,in,Ado,24,trst 1040,5,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,369072,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248014,11580,1109,TRST031,D,in,Ado,25,trst 1035,39.5,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369073,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248015,1434,1109,TRST031,D,in,Ado,26,trst 1040,6.8,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,369074,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248016,11580,1109,TRST031,D,in,Ado,27,trst 1035,37.8,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369075,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248017,11580,1109,TRST031,D,in,Ado,28,trst 1035,15.6,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369076,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248018,2351,1109,TRST031,D,in,Ado,29,trst 1036,9.8,NA,Funtumia,Magnoliopsida,Apocynaceae,africana,NA,NA,Funtumia africana,Funtumia africana (Benth.) Stapf,369077,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248019,11580,1109,TRST031,D,in,Ado,30,trst 1035,7.1,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369078,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248020,11580,1109,TRST031,D,in,Ado,31,trst 1035,8.8,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369079,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248021,351446,1109,TRST031,D,in,Ado,32,trst 1034,25.3,NA,Xylopia,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Xylopia sp.nov. Sao Tome,Xylopia sp.nov. Sao Tome,369080,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248022,728,1109,TRST031,D,in,Ado,33,trst 1030,7.2,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,369081,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248023,11580,1109,TRST031,D,in,Ado,34,trst 1035,22,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369082,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248024,1434,1109,TRST031,D,in,Ado,35,trst 1040,5.1,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,369083,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248025,4651,1109,TRST031,D,out,Ad,36,trst 1044,49.9,NA,Milicia,Magnoliopsida,Moraceae,excelsa,NA,NA,Milicia excelsa,Milicia excelsa (Welw.) C.C.Berg,369084,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248026,351446,1109,TRST031,D,out,Ad,37,trst 1034,21,NA,Xylopia,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Xylopia sp.nov. Sao Tome,Xylopia sp.nov. Sao Tome,369085,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248027,351446,1109,TRST031,D,out,Ad,38,trst 1034,24,NA,Xylopia,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Xylopia sp.nov. Sao Tome,Xylopia sp.nov. Sao Tome,369086,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248028,351446,1109,TRST031,D,out,Ad,39,trst 1034,34,NA,Xylopia,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Xylopia sp.nov. Sao Tome,Xylopia sp.nov. Sao Tome,369087,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248029,11580,1109,TRST031,D,out,Ad,40,trst 1035,43,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369088,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248030,2351,1109,TRST031,D,out,Ad,41,trst 1036,46.6,NA,Funtumia,Magnoliopsida,Apocynaceae,africana,NA,NA,Funtumia africana,Funtumia africana (Benth.) Stapf,369089,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248031,11580,1109,TRST031,D,out,Ad,42,trst 1035,46.2,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369090,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
248032,11580,1109,TRST031,D,out,Ad,43,trst 1035,34,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,369091,7,10,2020,0.131551,6.50265,Dilson Madre Deus,Monte Rosa,São Tomé,NA
